lat,lng,women_40plus
35.509167,139.690348,1136
35.509808,139.693539,2457
35.50543,139.690195,1022
35.504589,139.694997,525
35.504439,139.682485,1352
35.502689,139.680417,1166
35.501649,139.686301,854
35.501433,139.693299,253
35.502101,139.696649,925
35.501154,139.700175,266
35.497762,139.692003,4
35.499463,139.690112,654
35.500877,139.67935,1550
35.496718,139.682368,667
35.491927,139.705743,8
35.520362,139.678865,1170
35.502783,139.649593,5369
35.503766,139.665099,743
35.508011,139.664742,1316
35.512489,139.665234,540
35.511061,139.639375,1563
35.509637,139.684818,5641
35.496779,139.651009,3484
35.500947,139.639819,3416
35.489298,139.654303,1942
35.491769,139.658517,620
35.49436,139.647687,784
35.493787,139.652016,694
35.488301,139.658511,1912
35.487655,139.649312,1432
35.491825,139.638699,877
35.492571,139.641231,1087
35.491265,139.645184,1372
35.487123,139.643441,759
35.491971,139.628785,123
35.486844,139.63945,451
35.485545,139.632909,475
35.485919,139.636405,590
35.48981,139.631229,781
35.488987,139.636109,686
35.492012,139.634863,731
35.484451,139.639387,490
35.482505,139.633004,241
35.482742,139.636323,234
35.480565,139.633845,364
35.47971,139.631469,1097
35.477996,139.630394,249
35.470298,139.622378,644
35.468871,139.621968,128
35.467996,139.626322,525
35.472893,139.629878,230
35.482922,139.640691,185
35.469288,139.631363,1607
35.472259,139.63695,254
35.478954,139.641925,781
35.469876,139.6389,890
35.475799,139.638853,3
35.467402,139.630239,289
35.473553,139.626775,214
35.471924,139.622481,779
35.473561,139.624574,338
35.471826,139.615955,430
35.474718,139.61854,737
35.474074,139.621244,214
35.475103,139.628577,774
35.476159,139.621564,735
35.479094,139.620324,800
35.478369,139.625371,451
35.47743,139.629013,203
35.474454,139.613439,466
35.471836,139.60353,304
35.473641,139.608549,701
35.478476,139.604991,859
35.478446,139.610113,1001
35.478402,139.614957,1434
35.480832,139.625947,284
35.482269,139.621296,159
35.48296,139.624204,967
35.481407,139.628282,539
35.486315,139.629464,612
35.489416,139.617384,3816
35.484728,139.611024,4259
35.485295,139.60138,4107
35.48912,139.597105,1376
35.498236,139.580719,5733
35.477151,139.582774,1787
35.48949,139.584008,2646
35.473991,139.634099,443
35.475102,139.632157,229
35.479225,139.636885,857
35.480106,139.639661,237
35.482321,139.642806,353
35.470946,139.629391,343
35.458717,139.623629,337
35.453531,139.627139,645
35.452564,139.626008,295
35.450441,139.627027,262
35.447312,139.624048,517
35.444239,139.624242,348
35.443032,139.621177,121
35.444576,139.61848,536
35.449313,139.618768,2085
35.453632,139.619345,627
35.454532,139.622025,269
35.456749,139.62082,918
35.453336,139.614414,2041
35.452766,139.623703,1182
35.463894,139.623178,573
35.460432,139.619583,2250
35.451919,139.616596,43
35.448188,139.613971,1036
35.44534,139.613934,852
35.444696,139.607507,298
35.447906,139.606671,1079
35.449968,139.609081,1173
35.45295,139.61131,587
35.457367,139.612713,725
35.460553,139.612156,1145
35.463899,139.617461,96
35.466269,139.615901,223
35.467422,139.613943,793
35.461588,139.608054,2228
35.455862,139.608154,738
35.464832,139.607227,699
35.467534,139.607688,885
35.46869,139.612859,337
35.470371,139.610582,703
35.460821,139.635932,2935
35.446445,139.642417,95
35.450631,139.646869,316
35.448436,139.64162,128
35.450927,139.636629,431
35.450242,139.634653,151
35.4492,139.636299,147
35.448438,139.637105,166
35.4493,139.634426,196
35.448904,139.634173,56
35.445343,139.639228,246
35.447217,139.634824,43
35.446699,139.634327,111
35.443598,139.637785,10
35.445109,139.651455,3268
35.439714,139.650874,450
35.438751,139.663163,1871
35.451225,139.631361,11
35.448635,139.630945,413
35.448564,139.628322,625
35.447122,139.627437,176
35.445126,139.627049,662
35.440827,139.623541,362
35.4405,139.624435,35
35.441803,139.623035,105
35.442404,139.622407,93
35.446464,139.632552,217
35.445783,139.630391,109
35.445138,139.631198,25
35.44467,139.631702,13
35.444813,139.633179,505
35.443492,139.632248,6
35.442763,139.632838,48
35.442831,139.634574,251
35.442826,139.627418,657
35.442095,139.628284,251
35.437412,139.623552,365
35.440134,139.629704,460
35.441297,139.634339,158
35.4413,139.636211,185
35.439927,139.636606,152
35.439875,139.637756,309
35.440673,139.640663,337
35.43869,139.640713,195
35.439251,139.642692,356
35.441601,139.632094,993
35.44013,139.631702,89
35.439345,139.632245,189
35.438297,139.633376,501
35.437417,139.634215,61
35.436948,139.634644,76
35.436251,139.637529,937
35.436611,139.651063,1509
35.436947,139.653744,70
35.433994,139.649595,115
35.434307,139.646089,407
35.432149,139.650956,500
35.433701,139.656709,692
35.433565,139.658648,472
35.433592,139.663597,761
35.429459,139.654342,972
35.42822,139.660619,1889
35.422096,139.674812,436
35.424825,139.667451,2117
35.42834,139.664829,505
35.424473,139.651085,487
35.425518,139.655197,592
35.42218,139.653408,226
35.422742,139.659905,515
35.417731,139.660846,862
35.416907,139.663626,754
35.417878,139.667165,1466
35.419274,139.655249,824
35.432361,139.642955,569
35.431941,139.646461,366
35.429269,139.643858,636
35.428895,139.640302,645
35.428906,139.646692,358
35.428337,139.647848,239
35.429114,139.650969,566
35.43424,139.637858,435
35.425141,139.641462,1199
35.428466,139.634602,269
35.427103,139.63311,98
35.425402,139.635378,422
35.424275,139.630326,21
35.42163,139.632741,239
35.425529,139.643903,450
35.421474,139.64145,522
35.423914,139.648065,406
35.422622,139.645222,654
35.420688,139.649339,486
35.419524,139.635743,690
35.420026,139.64549,94
35.418679,139.643473,916
35.435484,139.630647,350
35.438926,139.630485,460
35.438127,139.628794,869
35.436002,139.623759,882
35.435854,139.626922,739
35.433801,139.624637,716
35.431828,139.624447,2206
35.432115,139.635963,564
35.429695,139.631881,913
35.431226,139.629807,463
35.429307,139.626083,411
35.426357,139.615416,1100
35.431471,139.619164,683
35.4337,139.621552,406
35.435103,139.6222,532
35.434133,139.61691,599
35.434704,139.616047,765
35.43534,139.61604,313
35.437369,139.621405,499
35.438132,139.621065,721
35.439239,139.621914,122
35.439155,139.619501,360
35.441314,139.621633,203
35.4418,139.616774,946
35.443231,139.612885,83
35.440755,139.612871,677
35.439584,139.607592,1152
35.43264,139.610319,302
35.433639,139.613557,576
35.433124,139.614236,622
35.432538,139.614919,478
35.431549,139.616278,519
35.429705,139.613536,520
35.426314,139.611636,1271
35.426547,139.605963,385
35.424448,139.60267,495
35.424614,139.601736,557
35.425152,139.6007,362
35.42469,139.59863,1136
35.431969,139.605399,1407
35.430439,139.602307,1400
35.430776,139.598752,910
35.422525,139.582241,7632
35.421427,139.598029,7
35.419378,139.589832,2622
35.422781,139.607099,6043
35.414781,139.584134,3334
35.417216,139.585661,602
35.433378,139.596908,2474
35.430051,139.591944,1141
35.4281,139.588636,1150
35.436602,139.590035,2739
35.433586,139.584396,972
35.431916,139.587974,1606
35.436923,139.6131,2655
35.442984,139.600348,2070
35.442594,139.589949,1843
35.444556,139.593713,612
35.439939,139.580221,2614
35.442387,139.572388,2660
35.440814,139.562825,336
35.438362,139.565097,1302
35.447951,139.555742,2000
35.446508,139.573765,1957
35.449908,139.573266,530
35.449653,139.580339,1082
35.454965,139.584962,208
35.447968,139.585718,929
35.447169,139.591732,833
35.451963,139.592697,1834
35.449196,139.596151,890
35.446002,139.597051,469
35.44979,139.603495,1345
35.452855,139.603137,570
35.453497,139.598095,542
35.460773,139.587898,2112
35.457475,139.589325,857
35.459241,139.597068,1833
35.455166,139.601455,1548
35.459539,139.604968,734
35.465092,139.602424,1299
35.478755,139.596349,1246
35.471124,139.598818,1030
35.464071,139.595915,1884
35.466339,139.588196,1199
35.472702,139.590861,1956
35.469393,139.583796,1045
35.46289,139.571815,1281
35.459326,139.579952,3693
35.46488,139.577744,810
35.472505,139.578295,1908
35.478074,139.568427,2166
35.469578,139.569403,3329
35.476195,139.574988,1327
35.487715,139.558129,2509
35.490203,139.567325,4777
35.449397,139.564504,2245
35.417313,139.636335,846
35.416356,139.632211,866
35.414826,139.629153,396
35.418628,139.629685,371
35.420034,139.628233,375
35.422143,139.627526,377
35.425412,139.626191,384
35.424491,139.620362,1791
35.421862,139.616346,1729
35.415514,139.625523,376
35.41939,139.610223,5117
35.418168,139.622358,416
35.413927,139.622601,691
35.409142,139.622954,5383
35.403996,139.614707,1017
35.400765,139.605134,2249
35.392144,139.606861,5925
35.399089,139.600653,1083
35.384673,139.612979,2651
35.376667,139.614078,531
35.381584,139.623372,6713
35.389379,139.62717,212
35.380219,139.60489,1892
35.382567,139.601548,1064
35.370193,139.608629,1359
35.360093,139.601357,1325
35.364969,139.598418,107
35.371712,139.59933,8091
35.355192,139.636685,146
35.355614,139.633421,934
35.358293,139.629753,449
35.357342,139.625869,1991
35.351754,139.625165,777
35.350946,139.631724,2060
35.345283,139.622946,1375
35.337234,139.622076,1519
35.337203,139.615286,1859
35.345733,139.639034,1944
35.34374,139.629241,748
35.339243,139.630267,1472
35.335895,139.628677,760
35.333034,139.626107,782
35.33212,139.630192,1048
35.329043,139.632224,391
35.326549,139.63458,346
35.322501,139.625581,1887
35.321532,139.615742,3258
35.330921,139.61065,3978
35.332085,139.61941,725
35.329541,139.593723,220
35.349933,139.60089,4573
35.344945,139.604107,3341
35.335821,139.604711,2532
35.326136,139.624312,663
35.383801,139.642839,2
35.371204,139.639896,6397
35.371071,139.648735,1
35.329783,139.605657,1127
35.332544,139.600353,1310
35.324552,139.604399,2157
35.348309,139.650456,8
35.351399,139.620536,4409
35.37696,139.634027,4587
35.366189,139.618579,5515
35.361549,139.626159,756
35.337643,139.63324,31
35.505697,139.63633,3928
35.504881,139.619298,3319
35.501643,139.62693,1642
35.504895,139.630675,1531
35.507495,139.631541,487
35.507766,139.62708,1254
35.495941,139.628956,2083
35.492604,139.626881,859
35.493624,139.622595,987
35.508209,139.613595,3241
35.497768,139.613023,1117
35.50414,139.604674,2117
35.512103,139.599627,3433
35.515665,139.623294,4688
35.520561,139.640239,3099
35.523097,139.618677,7614
35.531304,139.605627,3645
35.530859,139.631199,2407
35.528017,139.627325,794
35.531389,139.643729,4455
35.535681,139.645742,4035
35.536308,139.62491,1323
35.540915,139.632914,584
35.544713,139.630591,5290
35.54431,139.645013,2881
35.552365,139.650757,5653
35.553123,139.637151,7929
35.560041,139.632933,4407
35.535353,139.613747,7037
35.542446,139.607848,1761
35.552277,139.622529,2405
35.554316,139.615487,2905
35.559253,139.619848,252
35.517726,139.616077,336
35.382219,139.545595,3962
35.393393,139.539983,4446
35.404238,139.541401,2567
35.407024,139.528638,4491
35.411969,139.523875,1245
35.383514,139.525376,10318
35.390764,139.513394,2591
35.399089,139.52031,5593
35.390315,139.500486,4224
35.383578,139.492016,1852
35.36701,139.493367,1428
35.36421,139.498573,762
35.370352,139.512667,1503
35.400296,139.550391,2658
35.395504,139.554711,2026
35.414303,139.545982,2133
35.418223,139.553544,1032
35.422579,139.564814,3042
35.434614,139.569888,4645
35.435818,139.555726,5795
35.435129,139.54682,2679
35.42424,139.552042,2706
35.421452,139.544916,1889
35.436665,139.534582,4836
35.419582,139.532541,5236
35.436815,139.549592,1155
35.380891,139.50745,4243
35.414252,139.59597,1598
35.408157,139.588557,3634
35.403745,139.586012,4727
35.401679,139.591608,406
35.390565,139.587013,2464
35.39909,139.583253,5866
35.386187,139.567314,8175
35.385663,139.558334,21
35.408867,139.599827,2420
35.402785,139.596227,1894
35.389447,139.602964,5011
35.414568,139.566045,4850
35.410422,139.576713,2186
35.402959,139.567716,4536
35.397217,139.569127,2312
35.369618,139.58552,9736
35.400557,139.561142,3094
35.412852,139.578117,906
35.375596,139.563242,3494
35.410962,139.558154,4639
35.467164,139.549109,1905
35.471642,139.54818,3078
35.474958,139.557566,945
35.458073,139.560435,2964
35.46063,139.550138,3285
35.463872,139.554401,276
35.466789,139.553652,334
35.49722,139.549395,89
35.481998,139.554383,5572
35.495374,139.530118,3830
35.493437,139.538471,2484
35.490669,139.543714,3047
35.47141,139.514296,1059
35.479079,139.544196,1780
35.483108,139.535195,2355
35.485708,139.527161,1117
35.479807,139.526027,1148
35.489926,139.522377,800
35.495912,139.518928,714
35.492323,139.511939,1293
35.494027,139.498635,1726
35.505705,139.49435,5722
35.48611,139.511498,616
35.480275,139.506183,25
35.473708,139.511704,1030
35.479923,139.513668,262
35.470832,139.509709,3067
35.475259,139.535326,463
35.47196,139.538585,1351
35.464927,139.52859,2783
35.467838,139.535815,1438
35.465395,139.541874,2009
35.456801,139.541745,1566
35.455136,139.532812,1861
35.451339,139.52555,1622
35.459258,139.525436,2862
35.463258,139.516703,3521
35.458359,139.516796,3221
35.454487,139.513367,1771
35.450305,139.514536,1797
35.45593,139.548444,269
35.466631,139.520581,1186
35.471045,139.529147,2453
35.474,139.517628,1917
35.500327,139.567357,422
35.494566,139.5619,2611
35.513845,139.576987,7
35.508804,139.579365,4084
35.506691,139.548697,1602
35.513843,139.545226,3833
35.504439,139.539127,2124
35.509968,139.532572,1118
35.516567,139.518769,707
35.509173,139.51931,4869
35.519109,139.546638,1294
35.522325,139.532827,212
35.524086,139.514995,5186
35.511619,139.499827,3658
35.516925,139.488502,2379
35.533816,139.498448,4608
35.529749,139.506358,1417
35.528662,139.538836,3000
35.529212,139.52825,953
35.505967,139.56644,4419
35.509293,139.533702,1282
35.523695,139.496558,3213
35.509393,139.557423,3460
35.488165,139.485149,1195
35.467974,139.482728,3801
35.451508,139.490851,3038
35.469369,139.49721,2796
35.462944,139.501607,2923
35.453297,139.504576,2650
35.446775,139.495913,2895
35.440832,139.498222,2072
35.500425,139.481675,112
35.500244,139.472312,933
35.496322,139.469925,147
35.492038,139.474016,761
35.48691,139.472796,312
35.482533,139.472748,610
35.476225,139.473341,2859
35.47562,139.493495,679
35.453033,139.486846,1042
35.459691,139.48709,1561
35.453464,139.479202,2568
35.463042,139.475634,2976
35.45856,139.476482,672
35.473189,139.490138,2838
35.473079,139.482139,639
35.476785,139.498526,247
35.350752,139.581027,1797
35.349422,139.561394,3346
35.363047,139.56275,614
35.373216,139.558373,464
35.378289,139.553068,4482
35.376391,139.556643,917
35.373207,139.556692,10
35.363544,139.551562,1118
35.360908,139.533545,5226
35.36158,139.527081,514
35.367639,139.522449,558
35.375663,139.525263,145
35.369784,139.538981,4582
35.37878,139.536728,1627
35.38122,139.551337,2122
35.367779,139.570448,619
35.370855,139.568619,992
35.352257,139.587891,1292
35.347183,139.583125,195
35.359066,139.583041,867
35.354876,139.573134,1097
35.360644,139.572004,393
35.356015,139.576513,762
35.360217,139.568383,411
35.34897,139.577606,1384
35.366729,139.555248,378
35.369487,139.561032,1667
35.35784,139.564539,403
35.354199,139.566039,238
35.357819,139.561423,1146
35.355601,139.569779,613
35.34984,139.570329,949
35.428499,139.522406,3614
35.435329,139.511429,2882
35.427451,139.506393,1676
35.42119,139.504549,211
35.398426,139.494117,1889
35.403074,139.497894,1582
35.413903,139.489924,3886
35.417302,139.497765,3423
35.435248,139.490119,5232
35.401208,139.480375,828
35.437889,139.480625,6558
35.445921,139.518238,125
35.445591,139.523653,4783
35.413544,139.519119,1234
35.424686,139.511642,1334
35.41645,139.520873,1220
35.425238,139.515121,294
35.409327,139.516777,2974
35.419723,139.509892,1728
35.411611,139.501457,1911
35.408681,139.507005,3514
35.551061,139.500905,2027
35.58013,139.546157,1076
35.582494,139.558353,8159
35.555119,139.557805,3081
35.559605,139.54793,1630
35.554274,139.55241,3644
35.580373,139.535212,2122
35.554545,139.536627,6196
35.544368,139.537651,18
35.545863,139.531556,4830
35.535553,139.525613,1657
35.538845,139.533738,2016
35.538639,139.519529,1812
35.53467,139.513901,2289
35.543414,139.497221,1019
35.541324,139.509286,1741
35.54521,139.506597,1970
35.551045,139.514474,2336
35.545857,139.514206,2949
35.554033,139.506686,1071
35.537857,139.504254,1400
35.565411,139.474956,3341
35.55746,139.524924,23
35.547382,139.522927,1184
35.551601,139.527847,1661
35.555619,139.520886,1601
35.564445,139.510143,18
35.556018,139.511463,1913
35.560864,139.501467,2916
35.5686,139.505839,178
35.56496,139.522473,1035
35.564194,139.535066,2996
35.531848,139.520689,1069
35.572338,139.526609,703
35.579678,139.529581,3140
35.567377,139.541228,5471
35.553462,139.493818,1361
35.574156,139.56199,4262
35.568016,139.531476,875
35.543154,139.489221,1544
35.590041,139.531973,3713
35.562858,139.554867,1805
35.561749,139.540388,400
35.555108,139.482403,3359
35.52723,139.568814,2934
35.567719,139.569604,206
35.561159,139.58149,1362
35.560766,139.576446,1203
35.5533,139.583427,1426
35.554392,139.567048,59
35.548984,139.566867,2278
35.55459,139.564046,139
35.546848,139.553996,3016
35.526071,139.599055,714
35.549061,139.58972,588
35.539795,139.556905,1391
35.526171,139.590204,568
35.524423,139.558368,1598
35.544248,139.591379,1556
35.53888,139.587937,848
35.516941,139.590443,301
35.527795,139.554697,580
35.525544,139.550693,3074
35.566588,139.589772,4439
35.53708,139.56287,520
35.515716,139.558018,1379
35.53524,139.579408,449
35.538679,139.594985,638
35.566745,139.580439,1412
35.534896,139.561064,989
35.547941,139.582021,8
35.546464,139.572533,1748
35.543597,139.581081,2139
35.539832,139.582338,3556
35.562899,139.569755,4631
35.553389,139.578526,1324
35.537312,139.570461,394
35.533225,139.594671,2687
35.530541,139.559708,228
35.550001,139.602934,1270
35.526874,139.580179,621
35.55741,139.607614,1201
35.562931,139.606674,2627
35.533157,139.556967,518
35.55297,139.597523,639
35.555163,139.589959,2738
35.537279,139.554203,904
35.535534,139.56963,327
35.550452,139.581959,527
35.568595,139.566873,557
35.541375,139.72839,2137
35.534103,139.723248,1212
35.532268,139.726841,983
35.531991,139.721602,688
35.529388,139.720948,3254
35.52751,139.729473,1570
35.521816,139.733766,1159
35.527536,139.734512,1394
35.525468,139.738079,392
35.530165,139.732887,490
35.530968,139.737592,1022
35.533681,139.739885,421
35.535748,139.730166,406
35.53386,139.730628,261
35.535558,139.736458,942
35.54065,139.738454,721
35.540165,139.757853,1015
35.536267,139.74749,482
35.534536,139.745307,975
35.531786,139.74415,431
35.521646,139.741117,570
35.528102,139.751951,4
35.521702,139.725539,1835
35.513978,139.717802,1702
35.519319,139.714665,703
35.517836,139.712786,1612
35.516538,139.710342,659
35.513671,139.708781,1809
35.510739,139.700389,4442
35.504524,139.700361,2092
35.517417,139.731499,179
35.500709,139.709411,5
35.502505,139.723869,11
35.532053,139.69959,115
35.529232,139.700493,357
35.535232,139.705501,1092
35.533091,139.706027,148
35.531009,139.704135,245
35.528482,139.702623,290
35.526129,139.694421,1771
35.527433,139.697507,404
35.525758,139.698971,569
35.525401,139.689753,41
35.523355,139.689986,818
35.521433,139.691249,757
35.508879,139.696892,3297
35.518604,139.696583,567
35.522232,139.695988,565
35.519706,139.698839,1099
35.52173,139.70317,536
35.522843,139.707561,1737
35.520765,139.710214,688
35.518216,139.707857,390
35.520703,139.718183,3216
35.528219,139.705598,395
35.526419,139.705161,332
35.52514,139.708623,534
35.525202,139.702194,913
35.530708,139.706525,424
35.531649,139.71087,611
35.526948,139.716258,1151
35.531955,139.716572,905
35.535177,139.715941,1047
35.543219,139.687137,1689
35.542462,139.689896,317
35.542365,139.692383,367
35.546155,139.687619,1332
35.55467,139.687048,2998
35.553799,139.692542,994
35.550435,139.696662,788
35.547619,139.695213,789
35.54258,139.696395,1879
35.539899,139.69413,3030
35.537095,139.693138,1913
35.537789,139.697597,1007
35.534119,139.698086,589
35.529211,139.68898,552
35.530096,139.693322,1114
35.533165,139.686495,2113
35.539192,139.68873,1012
35.536957,139.689467,186
35.541662,139.681628,3706
35.546107,139.682816,782
35.550624,139.680331,2190
35.551359,139.67337,1902
35.536885,139.665465,4105
35.548267,139.675027,1461
35.5451,139.658117,5353
35.550218,139.667282,2697
35.553913,139.658797,228
35.549466,139.676887,1009
35.544951,139.675738,794
35.541066,139.673883,205
35.549474,139.670749,868
35.57524,139.657245,2873
35.574728,139.6614,2835
35.580015,139.653263,1555
35.584962,139.658451,1286
35.582341,139.644044,7117
35.59435,139.643326,3498
35.588803,139.65113,125
35.586998,139.662899,683
35.582731,139.664516,1621
35.580193,139.660899,648
35.582666,139.667367,700
35.578615,139.668063,951
35.573143,139.668641,1148
35.568353,139.669375,3944
35.56689,139.664025,2908
35.562743,139.671803,664
35.559833,139.672007,533
35.557477,139.6778,3000
35.56204,139.663531,1354
35.55991,139.659944,525
35.566405,139.65861,1107
35.574822,139.651776,956
35.572262,139.6549,1212
35.578409,139.650187,881
35.575108,139.648412,1173
35.571082,139.649914,678
35.568177,139.650824,584
35.568991,139.654441,368
35.55888,139.654916,4767
35.562943,139.636919,2534
35.565312,139.644467,1635
35.569439,139.642855,1034
35.569269,139.646257,975
35.577398,139.643373,6082
35.5827,139.633718,507
35.579807,139.63325,1322
35.59009,139.629148,640
35.585078,139.63153,1123
35.602229,139.610269,4135
35.61232,139.61271,3433
35.611999,139.603626,150
35.614904,139.603106,402
35.609156,139.620089,3735
35.608053,139.625319,230
35.605066,139.62946,1630
35.600196,139.63496,2519
35.599017,139.637834,1135
35.593969,139.622963,2294
35.596708,139.617059,3775
35.603766,139.598119,5917
35.599377,139.593209,3386
35.593894,139.593927,632
35.58944,139.602134,2843
35.592846,139.606727,5839
35.586141,139.610572,4452
35.582103,139.628321,898
35.57883,139.620285,104
35.567949,139.613718,1367
35.577841,139.621785,3656
35.57202,139.629863,2756
35.567946,139.637189,881
35.565063,139.631649,2583
35.565627,139.618209,5111
35.62298,139.557306,5169
35.625111,139.543048,4060
35.620245,139.529052,1935
35.625546,139.519624,1851
35.626371,139.529688,2381
35.637075,139.530732,3305
35.634442,139.524457,696
35.640025,139.53051,431
35.636958,139.539584,1503
35.633846,139.546893,784
35.627986,139.55287,6104
35.623895,139.565517,987
35.614225,139.572632,6742
35.615821,139.594548,1973
35.60855,139.571465,2345
35.610071,139.565362,1343
35.606817,139.557735,2606
35.606361,139.54665,2435
35.61243,139.549218,1228
35.618862,139.534154,923
35.612239,139.529091,2576
35.612889,139.536588,1352
35.604327,139.529904,3337
35.598428,139.535839,1787
35.587983,139.581817,3505
35.581437,139.577241,2075
35.582687,139.572535,5055
35.593207,139.575394,1220
35.594983,139.583791,670
35.588042,139.597276,6458
35.581474,139.587093,4052
35.58076,139.605491,722
35.569462,139.604825,4042
35.57938,139.613496,1930
35.571265,139.606646,2769
35.569117,139.595087,4028
35.575377,139.585647,6356
35.582204,139.568216,3578
35.584578,139.562968,5040
35.590536,139.549365,630
35.594279,139.532684,640
35.597221,139.542799,925
35.599965,139.551137,3815
35.601239,139.560474,1512
35.597266,139.568833,641
35.593894,139.569969,1579
35.601486,139.572398,3967
35.604376,139.574012,487
35.603158,139.58553,2721
35.608484,139.508421,2810
35.613747,139.50186,1306
35.616133,139.496816,1048
35.621625,139.505717,2298
35.618559,139.505278,2764
35.617909,139.523513,763
35.613814,139.52022,4632
35.607261,139.517427,2834
35.597857,139.522598,2672
35.595654,139.515053,3591
35.582129,139.51348,3836
35.584089,139.522489,537
35.590357,139.510101,2231
35.580664,139.521016,1759
35.573461,139.517216,212
35.575575,139.507984,1967
35.585955,139.496523,6122
35.578275,139.505953,42
35.603638,139.497314,192
35.600555,139.495648,965
35.602906,139.491533,29
35.597772,139.482645,3644
35.607867,139.469377,418
35.606339,139.486429,1977
35.608341,139.480946,922
35.606717,139.476356,1390
35.613078,139.461727,896
35.613703,139.4714,81
35.577119,139.480296,1887
35.621556,139.463921,2287
35.600581,139.326764,3285
35.588143,139.349445,589
35.591469,139.318536,3277
35.594337,139.34263,5209
35.603291,139.337298,619
35.596673,139.331686,4006
35.593964,139.354353,2591
35.588484,139.33004,891
35.575649,139.3188,4126
35.579026,139.327614,1121
35.581944,139.331853,4721
35.588121,139.320275,70
35.568881,139.330733,397
35.587527,139.28804,628
35.589911,139.295824,180
35.597443,139.3002,698
35.587357,139.303692,701
35.595019,139.306486,1325
35.600581,139.310845,1566
35.604223,139.301237,113
35.608079,139.279435,313
35.596674,139.276149,222
35.566098,139.300722,217
35.556848,139.315331,115
35.595276,139.289215,882
35.594978,139.311316,620
35.598577,139.253034,329
35.585832,139.273462,1044
35.583963,139.248801,1533
35.594023,139.244568,677
35.59159,139.231742,961
35.561395,139.236947,851
35.55961,139.263993,823
35.56974,139.27556,1139
35.519376,139.180336,579
35.555363,139.188871,527
35.515269,139.118801,245
35.624682,139.184799,627
35.637702,139.197168,139
35.624805,139.215642,564
35.607195,139.205622,449
35.588373,139.20689,1042
35.63081,139.168938,416
35.622921,139.138923,614
35.6352,139.153977,193
35.60658,139.170725,539
35.60518,139.14103,378
35.574706,139.155714,776
35.654373,139.141215,295
35.615819,139.188807,61
35.563872,139.389078,1876
35.548931,139.390813,1003
35.586901,139.354118,1196
35.585643,139.366046,161
35.570799,139.360761,578
35.574806,139.374444,5141
35.576216,139.345555,1227
35.58907,139.368553,802
35.573731,139.358791,2893
35.560125,139.392703,354
35.562167,139.394741,187
35.572368,139.372559,1826
35.564705,139.376466,2433
35.555456,139.384873,1776
35.552257,139.379809,1624
35.583187,139.364452,479
35.567258,139.383516,1943
35.559192,139.371864,1880
35.552303,139.394583,145
35.54759,139.382068,1387
35.580479,139.348736,1856
35.588543,139.361179,242
35.595977,139.363489,2384
35.556052,139.390056,779
35.572255,139.381778,3242
35.54477,139.379409,3233
35.564504,139.366349,2387
35.568937,139.356128,1858
35.55583,139.397081,134
35.566827,139.391436,1266
35.583105,139.397042,1839
35.575174,139.386776,719
35.565148,139.398745,1912
35.576985,139.395375,4056
35.571813,139.406225,3355
35.557421,139.412113,3091
35.558486,139.40018,749
35.547585,139.3725,7249
35.547272,139.356491,11
35.55466,139.361118,2891
35.549827,139.344766,7166
35.553579,139.350682,120
35.537315,139.359688,1075
35.547633,139.32658,1099
35.525376,139.428994,973
35.518952,139.446599,3538
35.526234,139.444062,1952
35.523727,139.453322,7876
35.529513,139.42347,456
35.529995,139.440754,7295
35.533449,139.426142,1226
35.529487,139.416003,1656
35.52783,139.413581,805
35.527458,139.425946,582
35.546647,139.429859,2842
35.544133,139.400702,6124
35.558538,139.419787,3391
35.536028,139.41302,2485
35.546902,139.421894,2196
35.543655,139.425074,2960
35.538684,139.427009,35
35.527514,139.392131,117
35.524221,139.398616,17
35.532797,139.409094,2182
35.533643,139.397284,22
35.518675,139.402472,233
35.5168,139.398792,10
35.508577,139.404327,2746
35.514378,139.405655,111
35.512149,139.401125,71
35.539755,139.393507,109
35.538708,139.398708,112
35.522274,139.404817,4994
35.518067,139.409741,691
35.521486,139.409833,303
35.529431,139.411134,650
35.517737,139.420065,4139
35.501688,139.40474,2073
35.510462,139.409185,1811
35.511227,139.433456,3780
35.524554,139.433463,5239
35.516755,139.42581,561
35.531101,139.382267,3602
35.526739,139.368073,1779
35.509311,139.38694,2842
35.49828,139.38869,1289
35.272172,139.658296,2022
35.276681,139.663738,1570
35.282523,139.661757,614
35.288322,139.664933,1
35.282487,139.672534,659
35.282335,139.668713,327
35.280326,139.666287,73
35.27846,139.67228,270
35.275938,139.679223,1054
35.275765,139.67584,542
35.272692,139.685648,983
35.271936,139.677616,1698
35.26113,139.684902,2863
35.264183,139.673395,1175
35.269589,139.673954,410
35.274738,139.672375,570
35.271581,139.666315,1782
35.269373,139.660002,846
35.265974,139.657649,534
35.265123,139.660612,138
35.263387,139.660536,700
35.26107,139.664159,341
35.263298,139.670663,1487
35.315591,139.621818,743
35.31836,139.626705,1407
35.32216,139.646067,380
35.312409,139.641405,1045
35.315307,139.63066,1800
35.309411,139.627082,364
35.307725,139.624952,893
35.310874,139.622322,399
35.312856,139.613243,2961
35.303058,139.634253,2799
35.294947,139.639387,3
35.291613,139.626482,1085
35.285383,139.626319,162
35.281943,139.631096,121
35.282554,139.639252,881
35.287005,139.647827,456
35.284874,139.650717,822
35.276153,139.638123,8
35.275699,139.64871,1106
35.258889,139.679442,2841
35.260437,139.658529,1808
35.26505,139.650507,882
